#,Name,Type,Title,Outlet,Semester
345,"Zhao, Wenbing",Journal Publication,A Directed Edge Weight Prediction Model Using Decision Tree Ensembles in Industrial Internet of Things,IEEE Transactions on Industrial Informatics,Fall 2020
346,"Zhao, Wenbing",Book,Intelligent Electronic Devices,MDPI,Fall 2020
347,"Zhao, Wenbing",Journal Publication,"Magnetic Resonance Image Denoising Algorithm Based on Cartoon, Texture, and Residual Parts",Computational and Mathematical Methods in Medicine,Fall 2020
348,"Zhao, Wenbing",Other,SYSTEMS AND METHODS FOR PRIVACY-AWARE MOTION TRACKING WITH AUTOMATIC AUTHENTICATION,,Fall 2020
349,"Zhao, Wenbing",Other,Special Issue on Intelligent Electronic Devices,Multidisciplinary Digital Publishing Institute,Fall 2020
350,"Zhao, Wenbing",Journal Publication,A robust multilayer extreme learning machine using kernel risk-sensitive loss criterion,International Journal of Machine Learning and Cybernetics,Fall 2020
351,"Zhao, Wenbing",Journal Publication,A Novel Deep Neural Network for Robust Detection of Seizures Using EEG Signals,Computational and Mathematical Methods in Medicine,Fall 2020
352,"Zhao, Wenbing",Journal Publication,"Editorial Machine Learning Used in Biomedical Computing and Intelligence Healthcare, Volume I",Frontiers in Genetics,Fall 2021
353,"Zhao, Wenbing",Book,From Traditional Fault Tolerance to Blockchain,John Wiley & Sons,Fall 2021
354,"Zhao, Wenbing",Journal Publication,Blockchain-Enabled Cyber-Physical Systems: A Review,IEEE Internet of Things Journal,Fall 2021
355,"Zhao, Wenbing",Journal Publication,Towards improving detection performance for malware with correntropy-based deep learning method,Digital Communications and Networks,Fall 2021
356,"Zhao, Wenbing",Journal Publication,Special Issue on Novel Materials and Sensing Technologies on Electronic and Mechanical Devices Part 2 (1),Sensors and Materials,Fall 2021
357,"Zhao, Wenbing",Journal Publication,Effective short text classification via the fusion of hybrid features for IoT social data,Digital Communications and Networks,Fall 2022
358,"Zhao, Wenbing",Journal Publication,"On Blockchain: Design Principle, Building Blocks, Core Innovations, and Misconceptions","IEEE Systems, Man, and Cybernetics Magazine",Fall 2022
359,"Zhao, Wenbing",Journal Publication,A hybrid deep transfer learning model with kernel metric for COVID-19 pneumonia classification using chest CT images,IEEE/ACM Transactions on Computational Biology and Bioinformatics,Fall 2022
360,"Zhao, Wenbing",Journal Publication,On Nxt Proof of Stake Algorithm: A Simulation Study,IEEE Transactions on Dependable and Secure Computing,Fall 2022
361,"Zhao, Wenbing",Proceedings Publication,Flexible Submission Policy and Its Impact on Student Learning,IEEE Integrated STEM Education Conference,Spring 2023
362,"Zhao, Wenbing",Proceedings Publication,Design and Implementation of a Time Management Self-Help Mobile App for College Students,IEEE Integrated STEM Education Conference,Spring 2023
363,"Zhu, Ye",Proceedings Publication,Real-Time Video-based Heart and Respiration Rate Monitoring,NAECON 2021 - IEEE National Aerospace and Electronics Conference,Fall 2021
364,"Zhu, Ye",Proceedings Publication,Identifying Account Association with Assistance from Mobile Networks using Cross-Service Attacks,ICC 2021 - IEEE International Conference on Communications,Fall 2021
365,"Zhu, Ye",Proceedings Publication,Extending Direct Sequence Spread-Spectrum for Secure Communication,"2021 International Symposium on Networks, Computers and Communications (ISNCC),",Summer 2022
366,"Zhu, Ye",Journal Publication,On Account Association with Assistance from Mobile Networks,IEEE Transactions on Dependable and Secure Computing,Fall 2022
367,"Zhu, Ye",Proceedings Publication,Breathe-to-Pair (B2P): Respiration-Based Pairing Protocol for Wearable Devices,Proceedings of the 15th ACM Conference on Security and Privacy in Wireless and Mobile Networks,Fall 2022
368,"Zhu, Ye",Proceedings Publication,Generalizing Direct Sequence Spread-Spectrum to Mitigate Autocorrelation-Based Attacks,"2022 International Symposium on Networks, Computers and Communications (ISNCC)",Fall 2022
