#,Name,Type,Title,Outlet,Semester
874,"Lehfeldt, Elizabeth A",Chapter,"“Authority and Agency: Women As Heads of Religious Houses""",Medieval Religious Women: c. 800-1500 New Perspectives,Spring 2023
875,"Lehfeldt, Elizabeth A",Other,The Endless Churn of Administrators,Times Higher Education,Spring 2023
876,"Lewis, Jeffrey",Chapter,“The Council.”,The Palgrave Handbook of EU Crises ,Spring 2021
877,"Lewis, Jeffrey",Chapter,“The Committee of Permanent Representatives: Integrating Interests and the Logics of Action.” ,"The Institutions of the European Union, Fifth Edition ",Fall 2021
878,"Lewis, Jeffrey",Chapter,“The European Council and the Council of the European Union.”,"European Union Politics, Seventh Edition ",Fall 2021
879,"Lewis, Jeffrey",Chapter,“The Council of the European Union: Organizational and Social Dynamics of Differentiation.” ,Routledge Handbook of Differentiation in the European Union ,Fall 2021
880,"Lewis, Jeffrey",Chapter,“The Council of the European Union: Organizational and Social Dynamics of Differentiation.”,Routledge Handbook of Differentiation in the European Union,Fall 2022
881,"Lewis, Jeffrey",Chapter,"“The European Council and the Council of the European Union.” In Michelle Cini and Nieves Perez-Solorzano Borragan (eds), European Union Politics, Seventh Edition","European Union Politics, Seventh Edition",Fall 2022
882,"Li, Bibo",Journal Publication,TbRAP1 has an unusual duplex DNA binding activity required for its telomere localization and VSG silencing,Science Advances,Fall 2020
883,"Li, Bibo",Journal Publication,TbTRF suppresses the TERRA level and regulates the cell cycle-dependent TERRA foci number with a TERRA binding activity in its C-terminal Myb domain,Nucleic acids research,Spring 2021
884,"Li, Bibo",Other,List of publications,,Spring 2023
885,"Lieberman, Evan Allan",Presentation,Teaching Professional Standards in Cinematography Courses Outside Major Media Markets,University Film and Video Association Conference,Summer 2020
886,"Lieberman, Evan Allan",Creative Production,The Wind Blows Low,On-line Distribution,Fall 2021
887,"Lieberman, Evan Allan",Presentation,Open Channels: how digital distribution has transformed the moving image,University Film and Video Association Conference,Summer 2022
888,"Lieberman, Evan Allan",Presentation,Crossing the Line: Bridging the Production/Studies Gap through Hybrid Course Design,University Film and Video Association Conference,Summer 2022
889,"Lieberman, Evan Allan",Presentation,"Silence, Transcendence, and Comedy in Ozu's I Was Born, But ...",UFVA Conference,Summer 2022
890,"Lieberman, Evan Allan",Presentation,Expanding our Understanding of the Entertainment Industries: MrBeast the Movie,University Film and Video Association,Summer 2022
891,"Lieberman, Evan Allan",Creative Production,Apples to Apples,University Film and Video Association Conference,Summer 2022
892,"Lieberman, Evan Allan",Presentation,"The Mayor of Koreatown, Episode 1: A Celebrity Jindo",UFVA Conference,Summer 2022
893,"Lieberman, Evan Allan",Creative Production,The Visiting Professor,Streaming Television ,Summer 2022
894,"Lieberman, Evan Allan",Creative Production,Skylark,"Festivals, On-Line Distribution",Summer 2022
895,"Li, Qian",Creative Production,Graphic Designer,TongXun Magazine Issue 10,Summer 2020
896,"Li, Qian",Creative Production,"Book Design for ""Confucius Institute Stories at Cleveland State University""",CSU Confucius Institute,Summer 2020
897,"Li, Qian",Creative Production,Deputy Editor in Chief and Graphic Designer,TongXun Magazine Issue 11,Spring 2021
898,"Li, Qian",Creative Production,Logo Design for School of Stomatology at Qingdao University,"School of Stomatology at Qingdao University, Qingdao, China",Spring 2021
899,"Li, Qian",Presentation,Online Symposium - NOT A TREND BUT A REALITY  -  Virtual Teaching - Challenges & Strategies,Chinese American Faculty and Staff Association,Fall 2021
900,"Li, Qian",Creative Production,TongXun Magazine Issue 13 - Deputy Editor in Chief and Graphic Designer,Chinese - American Art Faculty Association,Spring 2022
901,"Li, Qian",Creative Production,Co-Chair of the Exhibition Executive Committee - Unbounded Silk Road Exhibition ,Online Exhibition,Summer 2022
902,"Li, Qian",Creative Production,Painting Series for You Are Here,Praxis Fiber workshop,Summer 2022
903,"Li, Qian",Presentation,Technology and Art & Design Education,"The Co-existence of Science, Technology & Art",Spring 2023
904,"Liva, Victor H",Creative Performance,Cleveland Philharmonic Orchestra,Public Peformance,Summer 2020
905,"Liva, Victor H",Creative Production,Frieda Schumacher solo competition,Cleveland Philharmonic Orchestra,Summer 2020
906,"Liva, Victor H",Creative Performance,Davis Young Artist Chamber Ensemble,Public Performance and coaching duties,Summer 2022
907,"Liva, Victor H",Creative Performance,Cleveland Philharmonic performances,Public performances,Fall 2022
908,"Liva, Victor H",Creative Performance,Cleveland Philharmonic performances.,Public performances,Fall 2022
909,"Liva, Victor H",Creative Production,Sacramento Chamber Music Society,Sacramento Chamber Music Society,Fall 2022
910,"Liva, Victor H",Creative Performance,Sacramento Chamber Music Society,Public performances,Spring 2023
911,"Liva, Victor H",Creative Performance,Cleveland Philharmonic Orchestra public performances,Public orchestral performance,Spring 2023
912,"Liva, Victor H",Other,"Frieda Schumacher solo competition, Cleveland OH.  I was one of three adjudicators who chose the winner of the competition.  The competition winner receives a cash prize and performs with the Cleveland Philharmonic Orchestra.",,Spring 2023
913,"Liva, Victor H",Other,Tuesday Musical Club Scholarship competition.  ,,Spring 2023
914,"Liva, Victor H",Creative Performance,Cleveland Philharmonic public performances,Public Orchestral performances,Spring 2023
915,"Lloyd, Amanda",Presentation,"""An Arab, an African-American, a Brit, and a Hillbilly Walk into a Classroom: Destigmatizing Experience and Enacting Identity In the First-Year Writing Classroom""",Conference on College Composition and Communication ,Summer 2022
916,"Lopez Valdez, Hiram Habid",Presentation,Applications of Cartesian codes,SINGACOM and the Spanish-Colombian seminars SC3 of coding theory and cryptography,Summer 2020
917,"Lopez Valdez, Hiram Habid",Presentation,Using linear algebra to transmit and store information,Junior seminar,Fall 2020
918,"Lopez Valdez, Hiram Habid",Chapter,Finite Fields and their Applications,Monomial-Cartesian codes closed under divisibility,Fall 2020
919,"Lopez Valdez, Hiram Habid",Journal Publication,"Monomial-Cartesian codes and their duals, with applications to LCD codes, quantum codes, and locally recoverable codes","Designs, Codes and Cryptography",Fall 2020
920,"Lopez Valdez, Hiram Habid",Journal Publication,Rank-metric codes and q-polymatroids,Journal of Algebraic Combinatorics,Fall 2020
921,"Lopez Valdez, Hiram Habid",Presentation,An introduction to evaluation codes (part I),"Topology, Geometry & Algebra Seminar",Fall 2020
922,"Lopez Valdez, Hiram Habid",Presentation,Rank-metric codes (Part I),Athens Algebra Seminar,Fall 2020
923,"Lopez Valdez, Hiram Habid",Presentation,Applications of coding theory,"Seminar for graduate students from Autonomous University of Aguascalientes, online.",Fall 2020
924,"Lopez Valdez, Hiram Habid",Presentation,Rank-metric codes (Part II),Athens Algebra Seminar,Fall 2020
925,"Lopez Valdez, Hiram Habid",Presentation,An introduction to evaluation codes (part II),"Topology, Geometry & Algebra Seminar",Fall 2020
926,"Lopez Valdez, Hiram Habid",Journal Publication,Hermitian-lifted codes,"Designs, Codes and Cryptography",Spring 2021
927,"Lopez Valdez, Hiram Habid",Presentation,"Polynomials that protect: points, lines, and curves",Spring Sectional Meeting of the SoCal-Nevada MAA,Spring 2021
928,"Lopez Valdez, Hiram Habid",Journal Publication,The dual of an evaluation code,"Designs, Codes and Cryptography",Spring 2021
929,"Lopez Valdez, Hiram Habid",Presentation,Using linear algebra to transmit and store information,Junior seminar,Spring 2021
930,"Lopez Valdez, Hiram Habid",Proceedings Publication,Augmented Reed-Muller Codes of High Rate and Erasure Repair,2021 IEEE International Symposium on Information Theory (ISIT),Summer 2021
931,"Lopez Valdez, Hiram Habid",Journal Publication,Polar Decreasing Monomial-Cartesian Codes,IEEE Transactions on Information Theory,Summer 2021
932,"Lopez Valdez, Hiram Habid",Presentation,Using linear algebra to transmit and store information,Junior seminar,Fall 2021
933,"Lopez Valdez, Hiram Habid",Presentation,Dual of evaluation codes,II Workshop on Finite Fields and Applications In memory of Fernando Torres,Fall 2021
934,"Lopez Valdez, Hiram Habid",Presentation,Augmented Reed-Muller Codes of High Rate and Erasure Repair,III Argentine Meeting on Finite Fields and Related Topics,Fall 2021
935,"Lopez Valdez, Hiram Habid",Presentation,Hermitian-lifted codes,"Special Session on Coding, Storage, and Related Applications. 2021 Fall AMS Central Sectional Meeting.",Fall 2021
936,"Lopez Valdez, Hiram Habid",Presentation,Dual of evaluation codes,Seminar in coding theory and cryptography,Fall 2021
937,"Lopez Valdez, Hiram Habid",Presentation,Introduction to evaluation codes,Research Seminar in Algebra and Combinatorics,Fall 2021
938,"Lopez Valdez, Hiram Habid",Journal Publication,Erasures Repair for Decreasing Monomial-Cartesian and Augmented Reed-Muller Codes of High Rate,IEEE Transactions on Information Theory,Spring 2022
939,"Lopez Valdez, Hiram Habid",Presentation,Using linear algebra to reliably and securely transmit and store information,Junior seminar,Spring 2022
940,"Lopez Valdez, Hiram Habid",Journal Publication,Relative generalized Hamming weights of evaluation codes,Sao Paulo Journal of Mathematical Sciences,Spring 2022
941,"Lupton, Gregory M",Journal Publication,The Universal Fibration with Fibre X in Rational Homotopy,Journal of Homotopy and Related Structures,Fall 2020
942,"Lupton, Gregory M",Journal Publication,A Fundamental Group for Digital Images,Applied and Computational Topology,Fall 2021
943,"Lupton, Gregory M",Journal Publication,Subdivision of Maps of Digital Images,Discrete and Computational Geometry,Fall 2022
944,"Lupton, Gregory M",Journal Publication,Homotopy invariants and almost non-negative curvature,Mathematische Zeitschrift,Fall 2022
945,"Lupton, Gregory M",Journal Publication,Digital Fundamental Groups and Edge Groups of Clique Complexes,Applied and Computational Topology,Fall 2022
946,"Lupton, Gregory M",Journal Publication,Homotopy Theory in Digital Topology,Discrete and Computational Geometry,Fall 2022
947,"Marino, James J",Creative Production,My Father's Ghost,Alaska Quarterly Review,Summer 2020
948,"Marino, James J",Journal Publication,Future Shakespeares,English Literary Renaissance,Summer 2020
949,"Marino, James J",Journal Publication,Stranger to Profit: The Anti-Capitalist Jew of Malta,ELR,Summer 2020
950,"Marino, James J",Presentation,Civilization and Its Dysfunctions: Titus Andronicus,Shakespeare Association of America,Spring 2021
951,"Marino, James J",Creative Production,Acting Tips for Remaining Unknown,Lady Churchill's Rosebud Wristlet,Summer 2021
952,"Marino, James J",Creative Production,Credible Fear of a Red Sedan,Oyster River Pages,Fall 2021
953,"Marino, James J",Creative Production,"Merrimac, Moonlight, 2020",Santa Monica Review,Fall 2021
954,"Marino, James J",Presentation,The Taming of the Editor: A Preparatory Manifesto,Shakespeare Association of America,Spring 2022
955,"Marino, James J",Presentation,Lear at Colonus,Shakespeare Association of America,Spring 2023
956,"Martinez-Abeijon, Matias",Presentation,Autoficción y patología en Carrusel e Illa decepción de Berta Dávila,"II Congreso Internacional de Narrativas y Poéticas del Yo: ""Cuando escribo yo, ¿hablo de mí?",Fall 2021
957,"Martins, Luiz Felipe S",Book,Differential Equations,Ohio State University,Fall 2020
958,"Martins, Luiz Felipe S",Presentation,Desmos and Dynamics,2021 MAA Math Fest,Summer 2021
959,"Martins, Luiz Felipe S",Presentation,Desmos and Dynamics,2021 MAA Math Fest,Summer 2021
960,"Mazumder, Barsanjit",Journal Publication,eIF2A-knockout mice reveal decreased life span and metabolic syndrome.,The FASEB Journal,Fall 2021
961,"Mazumder, Barsanjit",Journal Publication,eIF2A-knockout mice reveal decreased life span and metabolic syndrome.,The FASEB Journal,Fall 2021
962,"Mazumder, Barsanjit",Journal Publication,A structurally conserved RNA element within SARS-CoV-2 ORF1a RNA and S mRNA regulates translation in response to viral S protein-induced signaling in human lung cells. ,Journal of Virology,Spring 2022
963,"Mazumder, Barsanjit",Book,"Cis regulatory elements: A novel communication route between the host cell and SARS-CoV-2 genome. Book Chapter in “Features, Transmission, Detection and Case Studies in COVID-19” Editor: Rajendram, Preedy, Patel ad Martin;",Elsevier,Fall 2022
964,"McLennan, Conor T",Chapter,A comprehensive approach to the scientific study of spoken word recognition ,"Handbook of Speech Perception, Second Edition",Spring 2021
965,"McLennan, Conor T",Poster Presentation,Executive Function Advantages for Equal Use Bilinguals,Midwestern Psychological Association,Spring 2021
966,"McLennan, Conor T",Poster Presentation,"SH!T, I'M ANXIOUS: PROFANITY AS A METHOD OF EMOTION REGULATION",COSHP Research Day,Spring 2022
967,"McLennan, Conor T",Poster Presentation,I'D BUY THAT SHIT!: PHONOTACTIC PROBABILITY OF BRAND NAMES AND ADDING SLOGANS WITH TABOO LANGUAGE,COSHP Research Day,Spring 2022
968,"McLennan, Conor T",Poster Presentation,EXAMINING LISTENERS' PERCEPTION OF SPOKEN WORDS WITH DIFFERENT FACE MASKS,COSHP Research Day,Spring 2022
969,"McMahon, Colleen M",Journal Publication,Leadership in Action: Spotlight on Monongolia Public Schools,NASP Communique,Spring 2022
970,"Medina-Rivera, Antonio",Journal Publication,Introduction:  Spanish in the US and Spanish in Contact with Other Languages,Cuadernos de Lingüística Hispánica,Fall 2020
971,"Medina-Rivera, Antonio",Presentation,Percepciones y actitudes hacia las variantes no estándares de la vibrante múltiple alveolar en el español de Puerto Rico.”,Linguistic Association of the Southwest 2022,Fall 2021
972,"Medina-Rivera, Antonio",Journal Publication,Variantes de la vibrante múltiple en el español de Puerto Rico: percepciones y actitudes,Borealis,Fall 2022
973,"Mueller, Kevin",Presentation,A new plant carbon isotopic framework for identifying forest and grassland transitions over the last 30 million years,Goldschmidt Conference,Summer 2020
974,"Mueller, Kevin",Presentation,Effects of forest management on tree growth and LAI in a post-agricultural forest in Ohio,Society of American Foresters National Convention,Fall 2020
975,"Mueller, Kevin",Journal Publication,Plant traits predict precipitation sensitivity of species and communities in semi-arid shortgrass prairie,New Phytologist,Fall 2020
976,"Mueller, Kevin",Presentation,"Effects of forest management on tree growth in a post-agricultural, secondary forest in northeast Ohio","Society for Ecological Restoration, Midwest-Great Lakes regional meeting",Spring 2021
977,"Mueller, Kevin",Journal Publication,Plant- or microbial-derived?  A review on the molecular composition of stabilized soil organic matter.,Soil Biology & Biochemistry,Spring 2021
978,"Mueller, Kevin",Journal Publication,Traits link drought resistance with herbivore defense and plant economics in semiarid grasslands: the central roles of phenology and leaf dry matter content,Journal of Ecology,Summer 2021
979,"Mueller, Kevin",Journal Publication,Contrasting responses of woody and grassland ecosystems to increased CO2 and water supply,Nature Ecology & Evolution,Fall 2021
980,"Mueller, Kevin",Journal Publication,Demographic trade-offs affect how leaf turgor loss point and tissue dry matter content mediate the effect of drought on herbaceous perennial survival and growth,Ecology,Summer 2022
981,"Mueller, Kevin",Journal Publication,"Trading water for carbon in the future: effects of climate change on leaf anatomical, morphological, and physiological traits in a semiarid grassland.",Functional Ecology,Summer 2022
982,"Mueller, Kevin",Journal Publication,Shower Thoughts: Why Scientists Should Spend More Time in the Rain,Nature,Summer 2022
983,"Mueller, Kevin",Journal Publication,Unlocking complex soil systems as carbon sinks: multi-pool management as the key,Nature Communications,Spring 2023
984,"Munther, Daniel S",Journal Publication,An agent-based simulator development for the gastrointestinal pathway of L. monocytogenes,International Journal of Food Mircobiology,Summer 2020
985,"Munther, Daniel S",Journal Publication,Effect of weather on ￼the die-off of Escherichia coli and attenuated Salmonella Typhimurium on preharvest leafy greens following irrigation with contaminated water.,Applied and Environmental Microbiology,Summer 2020
986,"Munther, Daniel S",Journal Publication,Chlorine inactivation of Escherichia coli O157:H7 in fresh produce wash process: effectiveness and modeling,Intl Journ Food Microbiology,Fall 2021
987,"Munther, Daniel S",Journal Publication,Inactivation mechanisms of Escherichia coli O157:H7 and Salmonella enterica by free chlorine residual,Environmental Science: Water Research and Technology,Summer 2022
988,"Munther, Daniel S",Presentation,Towards enhanced chlorine control: mathematical modeling for free chlorine kinetics during high-speed fresh-cut produce washing,2020 IAFP annual meeting,Summer 2022
989,"Munther, Daniel S",Journal Publication,"Weather stressors correlate with Escherichia coli and Salmonella
enterica persister formation rates in the phyllosphere: A mathematical modeling
study.",ISME Communications,Summer 2022
990,"Munther, Daniel S",Journal Publication,Survival and predictive modelling of L. monocytogenes under simulated human gastric conditions in the presence of bovine milk products,International Journal of Food Microbiology,Spring 2023
991,"Munther, Daniel S",Journal Publication,Predictive population dynamics of Escherichia coli O157:H7 and Salmonella enterica on plants: a mechanistic mathematical model based on weather parameters and bacterial state,Applied and Environmental Microbiology,Spring 2023
992,"Naser, Shereen C",Journal Publication,Using child rights education to improve student social and emotional functioning ,School Psychology International ,Summer 2020
993,"Naser, Shereen C",Journal Publication,Teacher and student concordance on universal screening for behavioral and emotional risk,Psychoeducational Assessment,Summer 2020
994,"Naser, Shereen C",Journal Publication,The role schools play in facilitating acculturation for Arab American youth. ,School Psychology International ,Summer 2020
995,"Naser, Shereen C",Journal Publication,Universal screening for behavioral and emotional risk; The cornerstone of prevention programming in multi-tiered systems of support. ,Educational Policy,Summer 2020
996,"Naser, Shereen C",Journal Publication,Best Practices in Behavioral and Emotional Risk Screening for Preschool. ,School Psychology Review,Summer 2020
997,"Naser, Shereen C",Journal Publication,Child Rights and School Psychology: Concluding Thoughts,International Handbook on Child Rights and School Psychology,Fall 2020
998,"Naser, Shereen C",Journal Publication,Promoting child rights through use of technology in the classroom,International Handbook on Child Rights and School Psychology,Fall 2020
999,"Naser, Shereen C",Journal Publication,Professional development of school psychologists as child rights advocates,International handbook on child rights and school psychology,Fall 2020
1000,"Naser, Shereen C",Journal Publication,UN convention on the rights of the child and the sustainable development goals,The Cambridge handbook of psychology and human rights,Fall 2020
1001,"Naser, Shereen C",Journal Publication,Using child rights education to infuse a social justice framework into universal programming,School Psychology International,Fall 2020
1002,"Naser, Shereen C",Journal Publication,The Roles and Responsibilities of the School Psychologist in Promoting Child Rights,International handbook on child rights and school psychology,Fall 2020
1003,"Naser, Shereen C",Journal Publication,A preliminary investigation of the reliability and validity of the BESS-3 teacher and student forms,Journal of Psychoeducational Assessment,Fall 2020
1004,"Naser, Shereen C",Journal Publication,Steps in the implementation of universal screening for behavioral and emotional risk to support multi-tiered systems of support: Two case studies,Journal of Applied School Psychology,Fall 2020
1005,"Naser, Shereen C",Journal Publication,Conceptual foundations for school psychology and child rights advocacy,International handbook on child rights and school psychology,Fall 2020
1006,"Naser, Shereen C",Journal Publication,Application of Child Rights to School-Based Consultation,International Handbook on Child Rights and School Psychology,Fall 2020
1007,"Naser, Shereen C",Journal Publication,Exploring the experiences and responses of SGD adolescents to school-based sexuality education,Psychology in the schools ,Summer 2021
1008,"Naser, Shereen C",Journal Publication,Using system 2 cues for more equitable behavioral referrals in schools ,School Psychology,Summer 2021
1009,"Naser, Shereen C",Journal Publication,School psychology: A national perspective from the 2020 membership survey,"National Association of School Psychologists, Virtual",Fall 2021
1010,"Naser, Shereen C",Journal Publication,A mixed-method analysis of the implementation process of universal screening in a tiered mental health system,Psychology in the Schools,Fall 2021
1011,"Naser, Shereen C",Journal Publication,"Status of school psychology in 2020: Part 2, professional practices in the NASP membership survey",NASP Research Reports,Fall 2021
1012,"Naser, Shereen C",Chapter,"Discrit Theory Applied to Clinical Supervision for Minoritized Students with Social, Emotional, and Behavioral Concerns",Critical Theories for School Psychology and Counseling: A Foundation for Equity and Inclusion in School-Based Practice,Fall 2021
1013,"Naser, Shereen C",Journal Publication,"Status of school psychology in 2020: Part 1, demographics of the NASP membership survey",NASP Research Reports,Fall 2021
1014,"Naser, Shereen C",Journal Publication,A brief report on the promise of system 2 cues for impacting teacher decision-making in school discipline practices for Black male youth.,School Psychology,Fall 2021
1015,"Naser, Shereen C",Journal Publication,Preserving abstinence and preventing rape: How sex education textbooks contribute to rape culture,Archives of sexual behavior,Fall 2021
1016,"Naser, Shereen C",Chapter,Promoting equity in school based mental health universal programming by addressing color evasive practices in social emotional learning and trauma informed care,The Oxford Handbook of Social Justice in School Psychology,Spring 2022
1017,"Naser, Shereen C",Journal Publication,Universal screening for behavioral and emotional risk; The cornerstone of prevention programming in multi-tiered systems of support. ,Educational Policy,Summer 2022
1018,"Naser, Shereen C",Journal Publication,Organizational Consultation to Promote Equitable School Behavioral Data Practices Using the Participatory Culture-Specific Intervention Model,Psychology in the Schools,Summer 2022
1019,"Naser, Shereen C",Journal Publication,Addressing School Psychology Preparation and Practice Needs Through a Community-University Service Learning Partnership,Journal of Educational and Psychological Consultation,Summer 2022
1020,"Naser, Shereen C",Journal Publication,The omission and minimisation of sexual decision-making skills in US sex education textbooks,Sex Education,Fall 2022
1021,"Naser, Shereen C",Journal Publication,"Part I focuses on Foundations, Part 2 focus on Child Rights and school psychol",THE INTERNATIONAL JOURNAL OF CHILDREN'S RIGHTS,Fall 2022
1022,"Naser, Shereen C",Journal Publication,"A multicultural, gender, and sexually diverse affirming school-based consultation framework",Psychology in the Schools,Fall 2022
1023,"Naser, Shereen C",Journal Publication,The roles of school in supporting LGBTQ+ youth: A systematic review and ecological framework for understanding risk for suicide-related thoughts and behaviors,Journal of school psychology,Fall 2022
1024,"Naser, Shereen C",Journal Publication,Exploring the experiences and responses of LGBTQ+ adolescents to school-based sexuality education,Psychology in the Schools,Fall 2022
1025,"Naser, Shereen C",Journal Publication,The Silencing of Sexual and Gender Diverse Identities in Middle and High School Sexuality Education,Contemporary School Psychology,Fall 2022
1026,"Naser, Shereen C",Journal Publication,School risk and protective factors of suicide: A cultural model of suicide risk and protective factors in schools,School psychology review,Fall 2022
1027,"Naser, Shereen C",Chapter,Supporting refugee and forcibly displaced students and families in the school setting,NASP Best Practices Volume 2: Systems and Family.  ,Spring 2023
1028,"Nelson, Todd H",Journal Publication,The extraordinary rendition network: illiberal security complexes and global governance,The International Journal of Human Rights,Fall 2021
1029,"O'Connor, Anne",Other Teaching Materials,Preparatory Chemistry: Concepts and Applications,Van-Griner Publishing,Fall 2021
1030,"Owino, Meshack",Journal Publication,Kenya and the Second World War: A Review of the Historiographical Landscape,History Compass,Spring 2021
1031,"Owino, Meshack",Review,"Anonymous Peer-Review of Proposed Manuscript, ""The Elephant in the Room: The Implications of ICT proliferation in Kenya for Archiving and Historical Research""",History in Africa journal,Summer 2022
1032,"Owino, Meshack",Presentation,“The Instruments of Colonial Propaganda in the Nyanza Province of Kenya during World War II”,Society for Military History,Spring 2023
1033,"Owino, Meshack",Review,"Anonymous Peer-Review of Proposed Manuscript, “Aid for the Motherland: The Humanitarian Mobilization in Portuguese Africa during the First World War”",War in History Journal,Spring 2023
1034,"Pagel, Caryl Ann",Creative Performance,"Mac’s Backs Bookstore, Out of Nowhere Into Nothing book launch (virtual), ","Mac’s Backs Bookstore, Out of Nowhere Into Nothing book launch (virtual), ",Fall 2020
1035,"Pagel, Caryl Ann",Review,"“the idle crowd, the clouds: a review of Sara Wainscott’s Insecurity System""",Tarpaulin Sky,Fall 2020
1036,"Pagel, Caryl Ann",Book,"Out of Nowhere Into Nothing (Finalist for Big Other book award, finalist for The Believer book award)",FC2/University of Alabama,Fall 2020
1037,"Pagel, Caryl Ann",Creative Performance,Fc2 Out of Nowhere Into Nothing book launch ,Fc2 Out of Nowhere Into Nothing book launch ,Fall 2020
1038,"Pagel, Caryl Ann",Creative Performance,Common Sense Reading Series (virtual),Common Sense Reading Series (virtual),Fall 2020
1039,"Pagel, Caryl Ann",Creative Production,"“What Remains to Be Seen""","Reprint (tr. Italian), Black Coffee Press",Spring 2021
1040,"Pagel, Caryl Ann",Creative Production,"“Notes on Thinking Toward Notes on Time, the Over-Mind, Clouds, Séance, & Existing in  The Vibrating Nothing""",Exclamation's Gauntlet (CSUPC publication),Spring 2021
1041,"Pagel, Caryl Ann",Review,"“just want and the present / of its emergence, which repeats: a review of Kirsten Ihrns’s  sundaey""",Poetry Northwest,Spring 2021
1042,"Pagel, Caryl Ann",Creative Performance,Prairie Lights Bookstore reading (virtual),Prairie Lights Bookstore reading (virtual),Spring 2021
1043,"Pagel, Caryl Ann",Creative Production,"“Already Read: Notes on Angela Woodward’s ‘Dearth'""",Essay Daily,Spring 2021
1044,"Pagel, Caryl Ann",Creative Production,"“Moving Through Books and Books That Move Us: Essays That Invite Reader Participation""",Lithub,Spring 2021
1045,"Pagel, Caryl Ann",Creative Production,"“Ordinary Strata (Appledore Island),” “Ordinary Strata (Lamberton Road),” and “Ordinary Strata  (Lake Erie)” ",Denver Quarterly,Spring 2021
1046,"Pagel, Caryl Ann",Other,"Interview with Kevin Latimer, author of Zoetrope",Full Stop,Spring 2021
1047,"Pagel, Caryl Ann",Creative Production,"“The Vanitas Fly""",The Mississippi Review,Spring 2021
1048,"Pagel, Caryl Ann",Creative Production,“Ordinary Strata (Lake Erie)” ,Windfall Room (audio reprint),Spring 2021
1049,"Pagel, Caryl Ann",Creative Production,"“Ordinary Strata (Lamberton Road),” reprint","All Review, Arts + Lit Lab",Spring 2021
1050,"Pagel, Caryl Ann",Review,“We were all at a loss: a review of Tariq Shah’s Whiteout Conditions” ,Full Stop,Spring 2021
1051,"Pagel, Caryl Ann",Creative Production,"""Four Screams""",Cleveland Review of Books,Spring 2022
1052,"Pagel, Caryl Ann",Creative Production,"""Ordinary Strata"" x 3",echoverse,Spring 2022
1053,"Pagel, Caryl Ann",Creative Production,"""Ordinary Strata"" x 5","Action, Spectacle",Spring 2022
1054,"Pagel, Caryl Ann",Creative Performance,Nonfiction reading from Out of Nowhere Into Nothing and small press publishing panel,Woodland Pattern Bookstore (Milwaukee),Summer 2022
1055,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt and image/text panel,Carnegie Mellon University's Visiting Writers series (Pittsburgh),Fall 2022
1056,"Pagel, Caryl Ann",Book,Free Clean Fill Dirt (poetry),University of Akron Press,Fall 2022
1057,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,Sunday Reading Series (Chicago),Fall 2022
1058,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,Monsters of Poetry Reading Series (Madison) ,Fall 2022
1059,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,B-Side/Mac’s Backs Free Clean Fill Dirt & Hole Studies book launch (Cleveland),Fall 2022
1060,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,Two Dollar Radio Bookstore reading (Columbus),Fall 2022
1061,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,Salon Salvage reading (Troy NY),Spring 2023
1062,"Pagel, Caryl Ann",Presentation,"“Publishing In Transit: Rescue Press,” panelist on publishing with Cole Swenson, Sara Deniz Akant, Daniel Khalastchi, and Sevy Perez","The Brooklyn Rail's ""Publishing In Transit"" series",Spring 2023
1063,"Pagel, Caryl Ann",Creative Performance,Nonfiction reading from Out of Nowhere Into Nothing,Unnamable Books reading (Brooklyn),Spring 2023
1064,"Pagel, Caryl Ann",Other,“A Site that Demands Attention: a conversation with Leora Fridman” (Author Interview),Full Stop,Spring 2023
1065,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,Prairie Lights Bookstore (Iowa City),Spring 2023
1066,"Pagel, Caryl Ann",Creative Production,"""American Sweetgum""",Cuyohoga Valley National Park Poetic Toolkit,Spring 2023
1067,"Pagel, Caryl Ann",Creative Performance,Poetry reading from Free Clean Fill Dirt,CLE Urban Winery poetry reading (Cleveland),Spring 2023
1068,"Papana, Ariadni",Journal Publication,Shortcomings of transfer entropy and partial transfer entropy: Extending them to escape the curse of dimensionality, IJBC,Summer 2020
1069,"Papana, Ariadni",Journal Publication,Shortcomings of transfer entropy and partial transfer entropy: Extending them to escape the curse of dimensionality, IJBC,Fall 2021
1070,"Papana, Ariadni",Presentation,Merging Complex Financial Interactions with Portfolio Construction Techniques,PoCoTe online Workshop ,Fall 2021
1071,"Perrine, John Mark",Creative Performance,Faculty Jazz Ensemble concert at the Bop Stop ,ensemble faculty recital,Fall 2020
1072,"Perrine, John Mark",Creative Performance,Solo faculty recital,solo faculty recital (all original compositions),Spring 2021
1073,"Perrine, John Mark",Creative Performance,Solo performance with the CSU Wind Ensemble,Concert ,Fall 2021
1074,"Perrine, John Mark",Creative Performance,Jazz Faculty concert featuring Dan Bruce,concert ,Fall 2021
